Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_train_2301,50.0,5.11,19.92,75.03,
vae_wgan_train_2302,50.0,5.39,19.36,74.75,
vae_wgan_train_2303,50.0,4.96,19.96,74.92,
vae_wgan_train_2304,50.0,20.81,19.96,90.77,
vae_wgan_train_2305,50.0,21.26,19.68,90.94,
vae_wgan_train_2306,50.0,19.65,19.96,89.61,
vae_wgan_train_2307,50.0,6.06,19.96,76.02,
vae_wgan_train_2308,50.0,20.65,19.96,90.61,
vae_wgan_train_2309,50.0,5.51,19.96,75.47,
vae_wgan_train_230,50.0,19.25,19.92,89.17,
vae_wgan_train_2310,50.0,5.26,19.96,75.22,
vae_wgan_train_2311,50.0,6.64,19.92,76.56,
vae_wgan_train_2312,50.0,19.75,19.96,89.71,
vae_wgan_train_2313,50.0,20.67,19.84,90.51,
vae_wgan_train_2314,50.0,5.96,19.92,75.88,
vae_wgan_train_2315,50.0,4.5,19.92,74.42,
vae_wgan_train_2316,50.0,6.06,18.88,74.94,
vae_wgan_train_2317,50.0,19.53,19.92,89.45,
vae_wgan_train_2318,50.0,19.89,19.96,89.85,
vae_wgan_train_2319,50.0,19.76,19.96,89.72,
vae_wgan_train_231,50.0,4.4,19.68,74.08,
vae_wgan_train_2320,50.0,5.42,18.88,74.3,
vae_wgan_train_2321,50.0,6.05,19.76,75.81,
vae_wgan_train_2322,50.0,5.44,19.96,75.4,
vae_wgan_train_2323,50.0,6.17,19.84,76.01,
vae_wgan_train_2324,50.0,21.2,19.92,91.12,
vae_wgan_train_2325,50.0,19.85,19.92,89.77,
vae_wgan_train_2326,50.0,20.04,19.92,89.96,
vae_wgan_train_2327,50.0,6.22,19.96,76.18,
vae_wgan_train_2328,50.0,5.61,19.96,75.57,
vae_wgan_train_2329,50.0,5.8,18.96,74.76,
vae_wgan_train_232,50.0,3.81,19.0,72.81,
vae_wgan_train_2330,50.0,6.32,19.32,75.64,
vae_wgan_train_2331,50.0,20.08,19.96,90.04,
vae_wgan_train_2332,50.0,19.91,19.96,89.87,
vae_wgan_train_2333,50.0,20.32,19.96,90.28,
vae_wgan_train_2334,50.0,5.73,19.72,75.45,
vae_wgan_train_2335,50.0,5.92,18.76,74.68,
vae_wgan_train_2336,50.0,20.25,19.92,90.17,
vae_wgan_train_2337,50.0,6.16,19.32,75.48,
vae_wgan_train_2338,50.0,6.39,20,76.39,
vae_wgan_train_2339,50.0,6.0,19.32,75.32,
vae_wgan_train_233,50.0,19.16,19.92,89.08,
vae_wgan_train_2340,50.0,5.39,19.96,75.35,
vae_wgan_train_2341,50.0,4.28,19.68,73.96,
vae_wgan_train_2342,50.0,5.41,19.84,75.25,
vae_wgan_train_2343,50.0,5.52,19.96,75.48,
vae_wgan_train_2344,50.0,5.19,20,75.19,
vae_wgan_train_2345,50.0,21.05,19.92,90.97,
vae_wgan_train_2346,50.0,5.6,19.96,75.56,
vae_wgan_train_2347,50.0,21.86,19.44,91.3,
vae_wgan_train_2348,50.0,21.05,19.92,90.97,
vae_wgan_train_2349,50.0,20.57,19.72,90.29,
vae_wgan_train_234,50.0,3.12,19.36,72.48,
vae_wgan_train_2350,50.0,20.79,19.96,90.75,
vae_wgan_train_2351,50.0,20.77,19.84,90.61,
vae_wgan_train_2352,50.0,4.95,19.36,74.31,
vae_wgan_train_2353,50.0,20.45,19.92,90.37,
vae_wgan_train_2354,50.0,19.32,19.92,89.24,
vae_wgan_train_2355,50.0,5.3,19.92,75.22,
vae_wgan_train_2356,50.0,5.04,19.92,74.96,
vae_wgan_train_2357,50.0,4.44,19.64,74.08,
vae_wgan_train_2358,50.0,5.83,19.96,75.79,
vae_wgan_train_2359,50.0,4.3,18.84,73.14,
vae_wgan_train_235,50.0,19.74,19.96,89.7,
vae_wgan_train_2360,50.0,6.87,20,76.87,
vae_wgan_train_2361,50.0,5.52,19.4,74.92,
vae_wgan_train_2362,50.0,6.28,19.6,75.88,
vae_wgan_train_2363,50.0,20.04,19.8,89.84,
vae_wgan_train_2364,50.0,20.1,19.96,90.06,
vae_wgan_train_2365,50.0,4.81,19.96,74.77,
vae_wgan_train_2366,50.0,21.15,19.92,91.07,
vae_wgan_train_2367,50.0,20.36,19.96,90.32,
vae_wgan_train_2368,50.0,5.25,19.92,75.17,
vae_wgan_train_2369,50.0,6.79,19.96,76.75,
vae_wgan_train_236,50.0,4.73,19.96,74.69,
vae_wgan_train_2370,50.0,6.57,19.56,76.13,
vae_wgan_train_2371,50.0,6.18,20,76.18,
vae_wgan_train_2372,50.0,20.08,19.96,90.04,
vae_wgan_train_2373,50.0,5.14,19.32,74.46,
vae_wgan_train_2374,50.0,5.14,19.96,75.1,
vae_wgan_train_2375,50.0,4.24,19.92,74.16,
vae_wgan_train_2376,50.0,4.79,19.96,74.75,
vae_wgan_train_2377,50.0,6.18,19.96,76.14,
vae_wgan_train_2378,50.0,5.7,19.92,75.62,
vae_wgan_train_2379,50.0,5.16,19.16,74.32,
vae_wgan_train_237,50.0,19.54,19.8,89.34,
vae_wgan_train_2380,50.0,5.26,19.8,75.06,
vae_wgan_train_2381,50.0,19.59,19.96,89.55,
vae_wgan_train_2382,50.0,6.13,19.36,75.49,
vae_wgan_train_2383,50.0,5.98,19.32,75.3,
vae_wgan_train_2384,50.0,5.43,19.96,75.39,
vae_wgan_train_2385,50.0,5.22,19.96,75.18,
vae_wgan_train_2386,50.0,20.54,19.72,90.26,
vae_wgan_train_2387,50.0,5.81,19.48,75.29,
vae_wgan_train_2388,50.0,5.55,19.44,74.99,
vae_wgan_train_2389,50.0,20.43,19.96,90.39,
vae_wgan_train_238,50.0,18.81,19.96,88.77,
vae_wgan_train_2390,50.0,5.07,19.6,74.67,
vae_wgan_train_2391,50.0,20.43,19.64,90.07,
vae_wgan_train_2392,50.0,5.03,19.96,74.99,
vae_wgan_train_2393,50.0,19.81,19.88,89.69,
vae_wgan_train_2394,50.0,5.71,19.08,74.79,
vae_wgan_train_2395,50.0,5.54,19.4,74.94,
vae_wgan_train_2396,50.0,5.95,19.92,75.87,
vae_wgan_train_2397,50.0,20.02,19.96,89.98,
vae_wgan_train_2398,50.0,6.57,19.92,76.49,
vae_wgan_train_2399,50.0,20.54,19.92,90.46,
vae_wgan_train_239,50.0,18.51,19.44,87.95,
vae_wgan_train_23,50.0,19.85,19.92,89.77,
vae_wgan_train_2400,50.0,4.68,19.96,74.64,
vae_wgan_train_2401,50.0,6.12,19.8,75.92,
vae_wgan_train_2402,50.0,5.34,20,75.34,
vae_wgan_train_2403,50.0,5.57,19.92,75.49,
vae_wgan_train_2404,50.0,20.9,19.96,90.86,
vae_wgan_train_2405,50.0,5.63,19.96,75.59,
vae_wgan_train_2406,50.0,6.85,20,76.85,
vae_wgan_train_2407,50.0,4.56,19.92,74.48,
vae_wgan_train_2408,50.0,20.2,19.96,90.16,
vae_wgan_train_2409,50.0,4.39,19.92,74.31,
vae_wgan_train_240,50.0,5.79,19.84,75.63,
vae_wgan_train_2410,50.0,20.47,19.96,90.43,
vae_wgan_train_2411,50.0,19.31,20,89.31,
vae_wgan_train_2412,50.0,19.9,19.96,89.86,
vae_wgan_train_2413,50.0,19.9,19.96,89.86,
vae_wgan_train_2414,50.0,6.95,20,76.95,
vae_wgan_train_2415,50.0,20.31,19.96,90.27,
vae_wgan_train_2416,50.0,20.36,19.8,90.16,
vae_wgan_train_2417,50.0,4.94,19.08,74.02,
vae_wgan_train_2418,50.0,20.34,19.92,90.26,
vae_wgan_train_2419,50.0,5.36,19.96,75.32,
vae_wgan_train_241,50.0,20.27,19.92,90.19,
vae_wgan_train_2420,50.0,5.73,19.96,75.69,
vae_wgan_train_2421,50.0,20.33,19.92,90.25,
vae_wgan_train_2422,50.0,4.25,19.08,73.33,
vae_wgan_train_2423,50.0,4.47,19.96,74.43,
vae_wgan_train_2424,50.0,6.25,19.6,75.85,
vae_wgan_train_2425,50.0,20.63,19.96,90.59,
vae_wgan_train_2426,50.0,3.78,19.96,73.74,
vae_wgan_train_2427,50.0,4.8,19.96,74.76,
vae_wgan_train_2428,50.0,5.41,19.8,75.21,
vae_wgan_train_2429,50.0,6.46,20,76.46,
vae_wgan_train_242,50.0,3.14,19.92,73.06,
vae_wgan_train_2430,50.0,19.81,19.96,89.77,
vae_wgan_train_2431,50.0,5.76,19.96,75.72,
vae_wgan_train_2432,50.0,19.93,19.92,89.85,
vae_wgan_train_2433,50.0,20.03,19.96,89.99,
vae_wgan_train_2434,50.0,21.52,19.96,91.48,
vae_wgan_train_2435,50.0,20.09,19.96,90.05,
vae_wgan_train_2436,50.0,20.0,19.96,89.96,
vae_wgan_train_2437,50.0,4.13,19.92,74.05,
vae_wgan_train_2438,50.0,5.38,19.92,75.3,
vae_wgan_train_2439,50.0,5.25,19.92,75.17,
vae_wgan_train_243,50.0,17.99,19.64,87.63,
vae_wgan_train_2440,50.0,6.04,19.92,75.96,
vae_wgan_train_2441,50.0,5.15,19.96,75.11,
vae_wgan_train_2442,50.0,20.09,19.96,90.05,
vae_wgan_train_2443,50.0,6.01,19.92,75.93,
vae_wgan_train_2444,50.0,20.86,19.96,90.82,
vae_wgan_train_2445,50.0,5.21,19.96,75.17,
vae_wgan_train_2446,50.0,5.36,19.24,74.6,
vae_wgan_train_2447,50.0,5.02,19.24,74.26,
vae_wgan_train_2448,50.0,20.36,19.52,89.88,
vae_wgan_train_2449,50.0,5.8,19.92,75.72,
vae_wgan_train_244,50.0,18.12,19.92,88.04,
vae_wgan_train_2450,50.0,20.7,19.96,90.66,
vae_wgan_train_2451,50.0,6.1,19.88,75.98,
vae_wgan_train_2452,50.0,20.78,19.72,90.5,
vae_wgan_train_2453,50.0,6.05,19.92,75.97,
vae_wgan_train_2454,50.0,5.98,19.56,75.54,
vae_wgan_train_2455,50.0,5.29,19.92,75.21,
vae_wgan_train_2456,50.0,20.88,19.96,90.84,
vae_wgan_train_2457,50.0,20.36,19.8,90.16,
vae_wgan_train_2458,50.0,19.83,19.96,89.79,
vae_wgan_train_2459,50.0,5.53,19.88,75.41,
vae_wgan_train_245,50.0,3.1,19.0,72.1,
vae_wgan_train_2460,50.0,5.85,19.36,75.21,
vae_wgan_train_2461,50.0,6.16,19.92,76.08,
vae_wgan_train_2462,50.0,20.15,19.96,90.11,
vae_wgan_train_2463,50.0,19.53,19.92,89.45,
vae_wgan_train_2464,50.0,5.42,19.24,74.66,
vae_wgan_train_2465,50.0,5.97,19.92,75.89,
vae_wgan_train_2466,50.0,20.39,19.96,90.35,
vae_wgan_train_2467,50.0,5.31,19.96,75.27,
vae_wgan_train_2468,50.0,4.74,19.56,74.3,
vae_wgan_train_2469,50.0,5.1,19.96,75.06,
vae_wgan_train_246,50.0,4.72,19.68,74.4,
vae_wgan_train_2470,50.0,20.52,19.92,90.44,
vae_wgan_train_2471,50.0,5.21,19.96,75.17,
vae_wgan_train_2472,50.0,20.62,19.92,90.54,
vae_wgan_train_2473,50.0,21.69,19.96,91.65,
vae_wgan_train_2474,50.0,21.21,19.92,91.13,
vae_wgan_train_2475,50.0,20.97,19.92,90.89,
vae_wgan_train_2476,50.0,5.0,19.96,74.96,
vae_wgan_train_2477,50.0,6.41,19.96,76.37,
vae_wgan_train_2478,50.0,19.7,19.92,89.62,
vae_wgan_train_2479,50.0,20.69,19.92,90.61,
vae_wgan_train_247,50.0,19.87,19.92,89.79,
vae_wgan_train_2480,50.0,5.51,19.96,75.47,
vae_wgan_train_2481,50.0,20.11,19.96,90.07,
vae_wgan_train_2482,50.0,4.71,18.92,73.63,
vae_wgan_train_2483,50.0,5.47,19.6,75.07,
vae_wgan_train_2484,50.0,5.35,19.36,74.71,
vae_wgan_train_2485,50.0,21.45,19.96,91.41,
vae_wgan_train_2486,50.0,4.7,19.84,74.54,
vae_wgan_train_2487,50.0,5.91,19.96,75.87,
vae_wgan_train_2488,50.0,5.13,19.44,74.57,
vae_wgan_train_2489,50.0,5.45,19.96,75.41,
vae_wgan_train_248,50.0,18.65,19.92,88.57,
vae_wgan_train_2490,50.0,6.02,19.68,75.7,
vae_wgan_train_2491,50.0,5.97,19.92,75.89,
vae_wgan_train_2492,50.0,5.71,19.92,75.63,
vae_wgan_train_2493,50.0,19.49,19.6,89.09,
vae_wgan_train_2494,50.0,5.33,19.2,74.53,
vae_wgan_train_2495,50.0,6.07,19.92,75.99,
vae_wgan_train_2496,50.0,5.21,19.96,75.17,
vae_wgan_train_2497,50.0,4.51,19.0,73.51,
vae_wgan_train_2498,50.0,4.5,19.4,73.9,
vae_wgan_train_2499,50.0,20.27,19.96,90.23,
vae_wgan_train_249,50.0,4.88,19.6,74.48,
vae_wgan_train_24,50.0,20.16,19.96,90.12,
vae_wgan_train_2500,50.0,19.96,19.92,89.88,
vae_wgan_train_2501,50.0,5.55,19.96,75.51,
vae_wgan_train_2502,50.0,5.28,19.96,75.24,
vae_wgan_train_2503,50.0,5.0,19.92,74.92,
vae_wgan_train_2504,50.0,19.91,19.92,89.83,
vae_wgan_train_2505,50.0,20.79,19.92,90.71,
vae_wgan_train_2506,50.0,4.07,19.24,73.31,
vae_wgan_train_2507,50.0,20.98,19.92,90.9,
vae_wgan_train_2508,50.0,21.73,19.6,91.33,
vae_wgan_train_2509,50.0,6.25,19.92,76.17,
vae_wgan_train_250,50.0,3.33,19.92,73.25,
vae_wgan_train_2510,50.0,6.27,19.96,76.23,
vae_wgan_train_2511,50.0,20.47,19.96,90.43,
vae_wgan_train_2512,50.0,20.36,19.96,90.32,
vae_wgan_train_2513,50.0,20.99,19.96,90.95,
vae_wgan_train_2514,50.0,20.28,19.92,90.2,
vae_wgan_train_2515,50.0,20.26,19.96,90.22,
vae_wgan_train_2516,50.0,5.02,19.96,74.98,
vae_wgan_train_2517,50.0,4.69,19.12,73.81,
vae_wgan_train_2518,50.0,19.87,19.96,89.83,
vae_wgan_train_2519,50.0,5.06,19.88,74.94,
vae_wgan_train_251,50.0,4.65,19.92,74.57,
vae_wgan_train_2520,50.0,20.05,19.96,90.01,
vae_wgan_train_2521,50.0,21.65,19.96,91.61,
vae_wgan_train_2522,50.0,19.46,19.96,89.42,
vae_wgan_train_2523,50.0,4.47,19.68,74.15,
vae_wgan_train_2524,50.0,5.5,19.96,75.46,
vae_wgan_train_2525,50.0,5.37,19.76,75.13,
vae_wgan_train_2526,50.0,4.54,19.4,73.94,
vae_wgan_train_2527,50.0,5.03,19.96,74.99,
vae_wgan_train_2528,50.0,20.78,19.96,90.74,
vae_wgan_train_2529,50.0,20.66,19.96,90.62,
vae_wgan_train_252,50.0,18.24,19.92,88.16,
vae_wgan_train_2530,50.0,5.12,19.24,74.36,
vae_wgan_train_2531,50.0,5.75,19.72,75.47,
vae_wgan_train_2532,50.0,6.03,19.96,75.99,
vae_wgan_train_2533,50.0,20.37,19.96,90.33,
vae_wgan_train_2534,50.0,19.16,19.92,89.08,
vae_wgan_train_2535,50.0,6.05,19.2,75.25,
vae_wgan_train_2536,50.0,4.42,19.72,74.14,
vae_wgan_train_2537,50.0,21.63,19.96,91.59,
vae_wgan_train_2538,50.0,5.79,19.92,75.71,
vae_wgan_train_2539,50.0,19.88,19.96,89.84,
vae_wgan_train_253,50.0,5.97,19.96,75.93,
vae_wgan_train_2540,50.0,5.17,19.92,75.09,
vae_wgan_train_2541,50.0,5.57,19.96,75.53,
vae_wgan_train_2542,50.0,6.34,19.96,76.3,
vae_wgan_train_2543,50.0,5.95,19.36,75.31,
vae_wgan_train_2544,50.0,19.84,19.96,89.8,
vae_wgan_train_2545,50.0,5.51,19.92,75.43,
vae_wgan_train_2546,50.0,19.51,19.96,89.47,
vae_wgan_train_2547,50.0,21.24,19.92,91.16,
vae_wgan_train_2548,50.0,19.82,19.96,89.78,
vae_wgan_train_2549,50.0,1.48,19.96,71.44,
vae_wgan_train_254,50.0,4.83,19.96,74.79,
vae_wgan_train_2550,50.0,1.35,19.96,71.31,
vae_wgan_train_2551,50.0,1.29,19.96,71.25,
vae_wgan_train_2552,50.0,0.91,19.64,70.55,
vae_wgan_train_2553,50.0,16.03,19.96,85.99,
vae_wgan_train_2554,50.0,0.61,19.96,70.57,
vae_wgan_train_2555,50.0,1.53,19.96,71.49,
vae_wgan_train_2556,50.0,16.08,19.96,86.04,
vae_wgan_train_2557,50.0,17.54,19.96,87.5,
vae_wgan_train_2558,50.0,16.46,20,86.46,
vae_wgan_train_2559,50.0,19.86,19.96,89.82,
vae_wgan_train_255,50.0,17.97,19.6,87.57,
vae_wgan_train_2560,50.0,20.9,19.96,90.86,
vae_wgan_train_2561,50.0,6.48,19.92,76.4,
vae_wgan_train_2562,50.0,3.31,19.92,73.23,
vae_wgan_train_2563,50.0,5.96,19.68,75.64,
vae_wgan_train_2564,50.0,19.59,19.92,89.51,
vae_wgan_train_2565,50.0,5.92,19.96,75.88,
vae_wgan_train_2566,50.0,19.61,19.92,89.53,
vae_wgan_train_2567,50.0,4.65,19.96,74.61,
vae_wgan_train_2568,50.0,20.76,19.8,90.56,
vae_wgan_train_2569,50.0,19.68,19.92,89.6,
vae_wgan_train_256,50.0,4.43,19.96,74.39,
vae_wgan_train_2570,50.0,20.13,19.92,90.05,
vae_wgan_train_2571,50.0,4.85,19.92,74.77,
vae_wgan_train_2572,50.0,4.47,19.64,74.11,
vae_wgan_train_2573,50.0,5.45,19.96,75.41,
vae_wgan_train_2574,50.0,6.05,19.4,75.45,
vae_wgan_train_2575,50.0,20.07,19.92,89.99,
vae_wgan_train_2576,50.0,5.07,19.96,75.03,
vae_wgan_train_2577,50.0,4.48,19.92,74.4,
vae_wgan_train_2578,50.0,19.48,19.96,89.44,
vae_wgan_train_2579,50.0,5.48,19.88,75.36,
vae_wgan_train_257,50.0,5.94,19.96,75.9,
vae_wgan_train_2580,50.0,5.83,19.92,75.75,
vae_wgan_train_2581,50.0,20.01,19.04,89.05,
vae_wgan_train_2582,50.0,6.82,19.68,76.5,
vae_wgan_train_2583,50.0,20.71,19.92,90.63,
vae_wgan_train_2584,50.0,5.02,19.96,74.98,
vae_wgan_train_2585,50.0,19.15,19.92,89.07,
vae_wgan_train_2586,50.0,5.41,19.96,75.37,
vae_wgan_train_2587,50.0,5.0,19.92,74.92,
vae_wgan_train_2588,50.0,5.01,18.44,73.45,
vae_wgan_train_2589,50.0,3.88,19.36,73.24,
vae_wgan_train_258,50.0,18.54,19.92,88.46,
vae_wgan_train_2590,50.0,4.68,19.92,74.6,
vae_wgan_train_2591,50.0,4.2,19.4,73.6,
vae_wgan_train_2592,50.0,20.25,19.76,90.01,
vae_wgan_train_2593,50.0,20.32,19.96,90.28,
vae_wgan_train_2594,50.0,19.17,19.72,88.89,
vae_wgan_train_2595,50.0,18.72,19.16,87.88,
vae_wgan_train_2596,50.0,19.96,19.92,89.88,
vae_wgan_train_2597,50.0,19.93,19.92,89.85,
vae_wgan_train_2598,50.0,6.58,19.84,76.42,
vae_wgan_train_2599,50.0,4.27,19.84,74.11,
vae_wgan_train_259,50.0,18.07,19.92,87.99,
vae_wgan_train_25,50.0,4.13,19.56,73.69,
vae_wgan_train_2600,50.0,19.78,19.8,89.58,
vae_wgan_train_2601,50.0,20.04,19.96,90.0,
vae_wgan_train_2602,50.0,4.52,19.92,74.44,
vae_wgan_train_2603,50.0,19.83,19.12,88.95,
vae_wgan_train_2604,50.0,4.88,19.92,74.8,
vae_wgan_train_2605,50.0,5.0,19.96,74.96,
vae_wgan_train_2606,50.0,5.33,19.96,75.29,
vae_wgan_train_2607,50.0,5.24,19.96,75.2,
vae_wgan_train_2608,50.0,20.26,19.92,90.18,
vae_wgan_train_2609,50.0,20.31,19.92,90.23,
vae_wgan_train_260,50.0,20.66,19.92,90.58,
vae_wgan_train_2610,50.0,19.59,19.96,89.55,
vae_wgan_train_2611,50.0,5.1,19.96,75.06,
vae_wgan_train_2612,50.0,6.49,18.52,75.01,
vae_wgan_train_2613,50.0,20.37,19.92,90.29,
vae_wgan_train_2614,50.0,19.54,19.96,89.5,
vae_wgan_train_2615,50.0,4.17,18.88,73.05,
vae_wgan_train_2616,50.0,20.62,19.96,90.58,
vae_wgan_train_2617,50.0,19.48,19.92,89.4,
vae_wgan_train_2618,50.0,5.96,19.92,75.88,
vae_wgan_train_2619,50.0,20.21,19.96,90.17,
vae_wgan_train_261,50.0,18.21,19.96,88.17,
vae_wgan_train_2620,50.0,21.57,19.96,91.53,
vae_wgan_train_2621,50.0,19.8,19.96,89.76,
vae_wgan_train_2622,50.0,20.71,19.96,90.67,
vae_wgan_train_2623,50.0,20.43,19.84,90.27,
vae_wgan_train_2624,50.0,20.48,19.96,90.44,
vae_wgan_train_2625,50.0,19.16,19.96,89.12,
vae_wgan_train_2626,50.0,20.77,19.92,90.69,
vae_wgan_train_2627,50.0,5.22,19.28,74.5,
vae_wgan_train_2628,50.0,4.6,19.92,74.52,
vae_wgan_train_2629,50.0,20.45,19.92,90.37,
vae_wgan_train_262,50.0,2.63,19.16,71.79,
vae_wgan_train_2630,50.0,4.96,18.48,73.44,
vae_wgan_train_2631,50.0,20.97,19.96,90.93,
vae_wgan_train_2632,50.0,20.4,19.96,90.36,
vae_wgan_train_2633,50.0,5.12,19.4,74.52,
vae_wgan_train_2634,50.0,5.24,19.4,74.64,
vae_wgan_train_2635,50.0,5.39,19.96,75.35,
vae_wgan_train_2636,50.0,19.33,19.96,89.29,
vae_wgan_train_2637,50.0,18.97,19.92,88.89,
vae_wgan_train_2638,50.0,19.97,19.96,89.93,
vae_wgan_train_2639,50.0,5.48,19.92,75.4,
vae_wgan_train_263,50.0,3.16,18.4,71.56,
vae_wgan_train_2640,50.0,4.49,19.44,73.93,
vae_wgan_train_2641,50.0,6.24,19.96,76.2,
vae_wgan_train_2642,50.0,19.76,19.92,89.68,
vae_wgan_train_2643,50.0,19.5,19.92,89.42,
vae_wgan_train_2644,50.0,4.49,19.36,73.85,
vae_wgan_train_2645,50.0,4.26,19.96,74.22,
vae_wgan_train_2646,50.0,21.01,19.96,90.97,
vae_wgan_train_2647,50.0,6.29,19.88,76.17,
vae_wgan_train_2648,50.0,5.08,19.96,75.04,
vae_wgan_train_2649,50.0,6.09,19.48,75.57,
vae_wgan_train_264,50.0,20.35,19.96,90.31,
vae_wgan_train_2650,50.0,19.88,19.92,89.8,
vae_wgan_train_2651,50.0,19.92,19.92,89.84,
vae_wgan_train_2652,50.0,19.52,19.92,89.44,
vae_wgan_train_2653,50.0,5.64,19.96,75.6,
vae_wgan_train_2654,50.0,21.24,19.92,91.16,
vae_wgan_train_2655,50.0,5.59,19.48,75.07,
vae_wgan_train_2656,50.0,5.03,19.92,74.95,
vae_wgan_train_2657,50.0,20.06,19.92,89.98,
vae_wgan_train_2658,50.0,5.67,19.68,75.35,
vae_wgan_train_2659,50.0,19.9,19.92,89.82,
vae_wgan_train_265,50.0,3.53,19.2,72.73,
vae_wgan_train_2660,50.0,5.72,19.92,75.64,
vae_wgan_train_2661,50.0,5.66,19.28,74.94,
vae_wgan_train_2662,50.0,5.38,19.12,74.5,
vae_wgan_train_2663,50.0,5.3,19.92,75.22,
vae_wgan_train_2664,50.0,21.52,19.92,91.44,
vae_wgan_train_2665,50.0,19.87,19.92,89.79,
vae_wgan_train_2666,50.0,5.55,19.96,75.51,
vae_wgan_train_2667,50.0,5.01,19.92,74.93,
vae_wgan_train_2668,50.0,6.44,19.8,76.24,
vae_wgan_train_2669,50.0,20.89,19.96,90.85,
vae_wgan_train_266,50.0,18.87,19.92,88.79,
vae_wgan_train_2670,50.0,5.8,19.72,75.52,
vae_wgan_train_2671,50.0,19.74,19.92,89.66,
vae_wgan_train_2672,50.0,19.47,19.96,89.43,
vae_wgan_train_2673,50.0,19.84,19.96,89.8,
vae_wgan_train_2674,50.0,5.63,19.44,75.07,
vae_wgan_train_2675,50.0,4.05,19.92,73.97,
vae_wgan_train_2676,50.0,19.01,19.92,88.93,
vae_wgan_train_2677,50.0,4.32,19.28,73.6,
vae_wgan_train_2678,50.0,5.82,19.96,75.78,
vae_wgan_train_2679,50.0,5.68,19.96,75.64,
vae_wgan_train_267,50.0,5.39,19.56,74.95,
vae_wgan_train_2680,50.0,5.19,19.96,75.15,
vae_wgan_train_2681,50.0,5.72,19.96,75.68,
vae_wgan_train_2682,50.0,5.72,19.92,75.64,
vae_wgan_train_2683,50.0,5.86,19.24,75.1,
vae_wgan_train_2684,50.0,20.28,19.96,90.24,
vae_wgan_train_2685,50.0,6.01,19.12,75.13,
vae_wgan_train_2686,50.0,20.05,19.92,89.97,
vae_wgan_train_2687,50.0,6.15,19.48,75.63,
vae_wgan_train_2688,50.0,20.5,19.96,90.46,
vae_wgan_train_2689,50.0,6.39,19.08,75.47,
vae_wgan_train_268,50.0,4.99,19.88,74.87,
vae_wgan_train_2690,50.0,4.82,19.92,74.74,
vae_wgan_train_2691,50.0,6.09,19.96,76.05,
vae_wgan_train_2692,50.0,19.39,19.92,89.31,
vae_wgan_train_2693,50.0,5.0,18.76,73.76,
vae_wgan_train_2694,50.0,19.7,19.92,89.62,
vae_wgan_train_2695,50.0,21.05,19.96,91.01,
vae_wgan_train_2696,50.0,5.86,18.88,74.74,
vae_wgan_train_2697,50.0,19.86,19.96,89.82,
vae_wgan_train_2698,50.0,19.58,20,89.58,
vae_wgan_train_2699,50.0,5.6,19.96,75.56,
vae_wgan_train_269,50.0,19.04,19.92,88.96,
vae_wgan_train_26,50.0,6.23,19.92,76.15,
vae_wgan_train_2700,50.0,6.22,19.92,76.14,
vae_wgan_train_2701,50.0,20.32,19.64,89.96,
vae_wgan_train_2702,50.0,5.59,19.04,74.63,
vae_wgan_train_2703,50.0,21.13,19.92,91.05,
vae_wgan_train_2704,50.0,20.31,19.96,90.27,
vae_wgan_train_2705,50.0,20.32,19.96,90.28,
vae_wgan_train_2706,50.0,20.24,19.92,90.16,
vae_wgan_train_2707,50.0,3.84,19.96,73.8,
vae_wgan_train_2708,50.0,19.69,19.92,89.61,
vae_wgan_train_2709,50.0,21.3,19.96,91.26,
vae_wgan_train_270,50.0,3.76,19.92,73.68,
vae_wgan_train_2710,50.0,4.82,19.96,74.78,
vae_wgan_train_2711,50.0,4.8,19.96,74.76,
vae_wgan_train_2712,50.0,21.07,19.92,90.99,
vae_wgan_train_2713,50.0,5.66,19.08,74.74,
vae_wgan_train_2714,50.0,6.09,19.96,76.05,
vae_wgan_train_2715,50.0,19.94,19.92,89.86,
vae_wgan_train_2716,50.0,20.22,19.96,90.18,
vae_wgan_train_2717,50.0,5.58,18.96,74.54,
vae_wgan_train_2718,50.0,19.93,19.96,89.89,
vae_wgan_train_2719,50.0,5.3,19.36,74.66,
vae_wgan_train_271,50.0,5.46,19.52,74.98,
vae_wgan_train_2720,50.0,19.4,19.32,88.72,
vae_wgan_train_2721,50.0,21.09,19.96,91.05,
vae_wgan_train_2722,50.0,19.6,19.92,89.52,
vae_wgan_train_2723,50.0,6.23,19.92,76.15,
vae_wgan_train_2724,50.0,20.47,19.96,90.43,
vae_wgan_train_2725,50.0,20.29,19.92,90.21,
vae_wgan_train_2726,50.0,19.25,19.92,89.17,
vae_wgan_train_2727,50.0,4.37,19.96,74.33,
vae_wgan_train_2728,50.0,6.15,19.96,76.11,
vae_wgan_train_2729,50.0,20.04,19.92,89.96,
vae_wgan_train_272,50.0,19.6,19.24,88.84,
vae_wgan_train_2730,50.0,6.12,19.96,76.08,
vae_wgan_train_2731,50.0,6.1,19.56,75.66,
vae_wgan_train_2732,50.0,5.12,19.92,75.04,
vae_wgan_train_2733,50.0,5.68,19.2,74.88,
vae_wgan_train_2734,50.0,20.79,19.92,90.71,
vae_wgan_train_2735,50.0,21.44,19.92,91.36,
vae_wgan_train_2736,50.0,21.6,19.92,91.52,
vae_wgan_train_2737,50.0,5.88,19.92,75.8,
